STATIONS_ID;MESS_DATUM;QN_9;TT_TU;RF_TU;eor
2667;2024070612;3;  23.5;  52.0;eor
2667;2024070613;3;  22.4;  55.0;eor
2667;2024070614;3;  15.8;  88.0;eor
2667;2024070615;3;  18.0;  66.0;eor
2667;2024070616;3;  18.7;  60.0;eor
2667;2024070617;3;  19.6;  50.0;eor
2667;2024070618;3;  19.2;  42.0;eor
2667;2024070619;3;  17.9;  43.0;eor
2667;2024070620;3;  15.8;  51.0;eor
2667;2024070621;3;  14.0;  59.0;eor
2667;2024070622;3;  13.5;  62.0;eor
2667;2024070623;3;  13.2;  62.0;eor
2667;2024070700;3;  12.4;  64.0;eor
2667;2024070701;3;  11.0;  71.0;eor
2667;2024070702;3;  10.7;  71.0;eor
2667;2024070703;3;  10.9;  72.0;eor
2667;2024070704;3;   8.7;  81.0;eor
2667;2024070705;3;  10.8;  75.0;eor
2667;2024070706;3;  12.8;  70.0;eor
2667;2024070707;3;  14.4;  66.0;eor
2667;2024070708;3;  16.1;  58.0;eor
2667;2024070709;3;  17.1;  49.0;eor
2667;2024070710;3;  17.9;  50.0;eor
2667;2024070711;3;  19.3;  44.0;eor
2667;2024070712;3;  20.4;  42.0;eor
2667;2024070713;3;  20.3;  44.0;eor
2667;2024070714;3;  21.7;  40.0;eor
2667;2024070715;3;  21.2;  38.0;eor
2667;2024070716;3;  20.9;  41.0;eor
2667;2024070717;3;  20.8;  40.0;eor
2667;2024070718;3;  19.4;  46.0;eor
2667;2024070719;3;  17.5;  59.0;eor
2667;2024070720;3;  15.4;  70.0;eor
2667;2024070721;3;  13.5;  80.0;eor
2667;2024070722;3;  13.4;  82.0;eor
2667;2024070723;3;  13.3;  75.0;eor
2667;2024070800;3;  11.9;  82.0;eor
2667;2024070801;3;  11.8;  82.0;eor
2667;2024070802;3;  10.6;  89.0;eor
2667;2024070803;3;  10.5;  87.0;eor
2667;2024070804;3;  10.0;  94.0;eor
2667;2024070805;3;  10.8;  92.0;eor
2667;2024070806;3;  14.2;  77.0;eor
2667;2024070807;3;  16.9;  65.0;eor
2667;2024070808;3;  18.2;  60.0;eor
2667;2024070809;3;  20.2;  54.0;eor
2667;2024070810;3;  21.1;  46.0;eor
2667;2024070811;3;  21.4;  47.0;eor
2667;2024070812;3;  22.6;  43.0;eor
2667;2024070813;3;  22.6;  42.0;eor
2667;2024070814;3;  23.2;  45.0;eor
2667;2024070815;3;  23.1;  46.0;eor
2667;2024070816;3;  22.7;  53.0;eor
2667;2024070817;3;  22.2;  58.0;eor
2667;2024070818;3;  21.5;  58.0;eor
2667;2024070819;3;  20.3;  64.0;eor
2667;2024070820;3;  18.5;  74.0;eor
2667;2024070821;3;  17.3;  83.0;eor
2667;2024070822;3;  16.8;  79.0;eor
2667;2024070823;3;  14.8;  88.0;eor
2667;2024070900;3;  15.2;  88.0;eor
2667;2024070901;3;  15.0;  84.0;eor
2667;2024070902;3;  15.1;  81.0;eor
2667;2024070903;3;  14.3;  84.0;eor
2667;2024070904;3;  14.8;  83.0;eor
2667;2024070905;3;  17.1;  71.0;eor
2667;2024070906;3;  18.9;  65.0;eor
2667;2024070907;3;  21.5;  59.0;eor
2667;2024070908;3;  22.9;  55.0;eor
2667;2024070909;3;  25.0;  52.0;eor
2667;2024070910;3;  27.0;  50.0;eor
2667;2024070911;3;  28.5;  42.0;eor
2667;2024070912;3;  29.2;  42.0;eor
2667;2024070913;3;  30.0;  45.0;eor
2667;2024070914;3;  30.7;  43.0;eor
2667;2024070915;3;  30.8;  42.0;eor
2667;2024070916;3;  31.0;  42.0;eor
2667;2024070917;3;  30.6;  44.0;eor
2667;2024070918;3;  29.9;  44.0;eor
2667;2024070919;3;  28.0;  49.0;eor
2667;2024070920;3;  25.4;  57.0;eor
2667;2024070921;3;  19.4;  89.0;eor
2667;2024070922;3;  19.1;  92.0;eor
2667;2024070923;3;  18.6;  96.0;eor
2667;2024071000;3;  18.5;  97.0;eor
2667;2024071001;3;  17.8;  97.0;eor
2667;2024071002;3;  18.2;  95.0;eor
2667;2024071003;3;  18.4;  93.0;eor
2667;2024071004;3;  18.1;  92.0;eor
2667;2024071005;3;  17.8;  96.0;eor
2667;2024071006;3;  18.1;  96.0;eor
2667;2024071007;3;  18.7;  93.0;eor
2667;2024071008;3;  20.2;  89.0;eor
2667;2024071009;3;  22.1;  74.0;eor
2667;2024071010;3;  23.3;  65.0;eor
2667;2024071011;3;  24.7;  64.0;eor
2667;2024071012;3;  24.1;  66.0;eor
2667;2024071013;3;  25.0;  61.0;eor
2667;2024071014;3;  25.6;  62.0;eor
2667;2024071015;3;  23.3;  72.0;eor
2667;2024071016;3;  23.8;  75.0;eor
2667;2024071017;3;  24.4;  67.0;eor
2667;2024071018;3;  18.6;  93.0;eor
2667;2024071019;3;  19.7;  95.0;eor
2667;2024071020;3;  18.8;  96.0;eor
2667;2024071021;3;  18.6;  97.0;eor
2667;2024071022;3;  17.6;  98.0;eor
2667;2024071023;3;  18.1;  97.0;eor
2667;2024071100;3;  17.6;  97.0;eor
2667;2024071101;3;  16.2;  97.0;eor
2667;2024071102;3;  16.4;  98.0;eor
2667;2024071103;3;  16.9;  96.0;eor
2667;2024071104;3;  16.4;  98.0;eor
2667;2024071105;3;  16.1;  96.0;eor
2667;2024071106;3;  17.7;  92.0;eor
2667;2024071107;3;  18.9;  83.0;eor
2667;2024071108;3;  20.2;  69.0;eor
2667;2024071109;3;  21.7;  65.0;eor
2667;2024071110;3;  23.1;  61.0;eor
2667;2024071111;3;  23.1;  53.0;eor
2667;2024071112;3;  23.0;  53.0;eor
2667;2024071113;3;  23.3;  53.0;eor
2667;2024071114;3;  24.9;  50.0;eor
2667;2024071115;3;  23.2;  57.0;eor
2667;2024071116;3;  23.5;  55.0;eor
2667;2024071117;3;  23.3;  53.0;eor
2667;2024071118;3;  22.9;  56.0;eor
2667;2024071119;3;  21.5;  60.0;eor
2667;2024071120;3;  19.8;  66.0;eor
2667;2024071121;3;  18.5;  74.0;eor
2667;2024071122;3;  17.6;  75.0;eor
2667;2024071123;3;  15.9;  86.0;eor
2667;2024071200;3;  16.9;  80.0;eor
2667;2024071201;3;  16.8;  81.0;eor
2667;2024071202;3;  15.6;  80.0;eor
2667;2024071203;3;  15.5;  84.0;eor
2667;2024071204;3;  15.9;  82.0;eor
2667;2024071205;3;  15.1;  92.0;eor
2667;2024071206;3;  15.5;  90.0;eor
2667;2024071207;3;  16.6;  93.0;eor
2667;2024071208;3;  18.3;  85.0;eor
2667;2024071209;3;  18.8;  90.0;eor
2667;2024071210;3;  20.4;  87.0;eor
2667;2024071211;3;  23.1;  71.0;eor
2667;2024071212;3;  19.0;  79.0;eor
2667;2024071213;3;  17.3;  81.0;eor
2667;2024071214;3;  16.7;  80.0;eor
2667;2024071215;3;  15.2;  87.0;eor
2667;2024071216;3;  14.7;  88.0;eor
2667;2024071217;3;  14.6;  87.0;eor
2667;2024071218;3;  14.2;  85.0;eor
2667;2024071219;3;  14.6;  81.0;eor
2667;2024071220;3;  13.4;  89.0;eor
2667;2024071221;3;  13.4;  89.0;eor
2667;2024071222;3;  13.9;  89.0;eor
2667;2024071223;3;  13.2;  87.0;eor
2667;2024071300;3;  12.7;  91.0;eor
2667;2024071301;3;  12.3;  91.0;eor
2667;2024071302;3;  12.7;  89.0;eor
2667;2024071303;3;  12.8;  87.0;eor
2667;2024071304;3;  12.6;  88.0;eor
2667;2024071305;3;  13.1;  84.0;eor
2667;2024071306;3;  13.6;  75.0;eor
2667;2024071307;3;  14.3;  73.0;eor
2667;2024071308;3;  14.4;  70.0;eor
2667;2024071309;3;  15.3;  65.0;eor
2667;2024071310;3;  16.3;  63.0;eor
2667;2024071311;3;  16.9;  62.0;eor
2667;2024071312;3;  17.6;  59.0;eor
2667;2024071313;3;  19.3;  58.0;eor
2667;2024071314;3;  18.9;  51.0;eor
2667;2024071315;3;  18.2;  58.0;eor
2667;2024071316;3;  19.0;  57.0;eor
2667;2024071317;3;  18.9;  57.0;eor
2667;2024071318;3;  18.7;  61.0;eor
2667;2024071319;3;  16.4;  72.0;eor
2667;2024071320;3;  14.1;  85.0;eor
2667;2024071321;3;  12.7;  89.0;eor
2667;2024071322;3;  11.8;  93.0;eor
2667;2024071323;3;  11.6;  95.0;eor
2667;2024071400;3;  10.8;  95.0;eor
2667;2024071401;3;  11.8;  93.0;eor
2667;2024071402;3;  12.2;  93.0;eor
2667;2024071403;3;  11.9;  94.0;eor
2667;2024071404;3;  11.4;  94.0;eor
2667;2024071405;3;  11.9;  89.0;eor
2667;2024071406;3;  14.5;  81.0;eor
2667;2024071407;3;  16.5;  74.0;eor
2667;2024071408;3;  18.5;  63.0;eor
2667;2024071409;3;  19.5;  54.0;eor
2667;2024071410;3;  21.1;  52.0;eor
2667;2024071411;3;  20.9;  50.0;eor
2667;2024071412;3;  22.6;  46.0;eor
2667;2024071413;3;  23.2;  45.0;eor
2667;2024071414;3;  22.9;  46.0;eor
2667;2024071415;3;  22.9;  47.0;eor
2667;2024071416;3;  23.3;  48.0;eor
2667;2024071417;3;  22.8;  48.0;eor
2667;2024071418;3;  21.4;  56.0;eor
2667;2024071419;3;  19.6;  74.0;eor
2667;2024071420;3;  18.5;  79.0;eor
2667;2024071421;3;  17.3;  78.0;eor
2667;2024071422;3;  15.7;  89.0;eor
2667;2024071423;3;  14.0;  92.0;eor
2667;2024071500;3;  13.4;  96.0;eor
2667;2024071501;3;  13.4;  94.0;eor
2667;2024071502;3;  12.4;  95.0;eor
2667;2024071503;3;  12.0;  96.0;eor
2667;2024071504;3;  11.1;  96.0;eor
2667;2024071505;3;  12.8;  92.0;eor
2667;2024071506;3;  16.0;  81.0;eor
2667;2024071507;3;  18.3;  74.0;eor
2667;2024071508;3;  20.5;  62.0;eor
2667;2024071509;3;  22.6;  53.0;eor
2667;2024071510;3;  23.5;  51.0;eor
2667;2024071511;3;  24.3;  45.0;eor
2667;2024071512;3;  25.3;  44.0;eor
2667;2024071513;3;  25.8;  42.0;eor
2667;2024071514;3;  26.6;  38.0;eor
2667;2024071515;3;  26.7;  41.0;eor
2667;2024071516;3;  27.5;  45.0;eor
2667;2024071517;3;  26.6;  47.0;eor
2667;2024071518;3;  25.0;  55.0;eor
2667;2024071519;3;  24.2;  59.0;eor
2667;2024071520;3;  19.5;  93.0;eor
2667;2024071521;3;  19.7;  90.0;eor
2667;2024071522;3;  19.9;  90.0;eor
2667;2024071523;3;  19.5;  94.0;eor
2667;2024071600;3;  19.2;  92.0;eor
2667;2024071601;3;  18.8;  92.0;eor
2667;2024071602;3;  18.5;  92.0;eor
2667;2024071603;3;  17.8;  94.0;eor
2667;2024071604;3;  17.4;  94.0;eor
2667;2024071605;3;  18.7;  80.0;eor
2667;2024071606;3;  19.1;  74.0;eor
2667;2024071607;3;  20.3;  66.0;eor
2667;2024071608;3;  20.4;  61.0;eor
2667;2024071609;3;  20.7;  57.0;eor
2667;2024071610;3;  21.5;  58.0;eor
2667;2024071611;3;  21.3;  59.0;eor
2667;2024071612;3;  23.2;  48.0;eor
2667;2024071613;3;  19.1;  69.0;eor
2667;2024071614;3;  20.9;  63.0;eor
2667;2024071615;3;  17.4;  81.0;eor
2667;2024071616;3;  18.9;  68.0;eor
2667;2024071617;3;  20.3;  64.0;eor
2667;2024071618;3;  17.9;  82.0;eor
2667;2024071619;3;  18.0;  80.0;eor
2667;2024071620;3;  17.7;  79.0;eor
2667;2024071621;3;  17.1;  79.0;eor
2667;2024071622;3;  17.5;  75.0;eor
2667;2024071623;3;  16.1;  80.0;eor
2667;2024071700;3;  16.4;  80.0;eor
2667;2024071701;3;  16.4;  81.0;eor
2667;2024071702;3;  16.7;  78.0;eor
2667;2024071703;3;  16.6;  77.0;eor
2667;2024071704;3;  16.4;  79.0;eor
2667;2024071705;3;  16.5;  81.0;eor
2667;2024071706;3;  17.1;  79.0;eor
2667;2024071707;3;  18.1;  75.0;eor
2667;2024071708;3;  19.1;  72.0;eor
2667;2024071709;3;  19.6;  69.0;eor
2667;2024071710;3;  20.8;  63.0;eor
2667;2024071711;3;  21.8;  60.0;eor
2667;2024071712;3;  22.1;  57.0;eor
2667;2024071713;3;  22.5;  55.0;eor
2667;2024071714;3;  23.8;  48.0;eor
2667;2024071715;3;  22.7;  60.0;eor
2667;2024071716;3;  22.7;  56.0;eor
2667;2024071717;3;  22.6;  57.0;eor
2667;2024071718;3;  22.8;  61.0;eor
2667;2024071719;3;  21.5;  65.0;eor
2667;2024071720;3;  18.0;  85.0;eor
2667;2024071721;3;  16.4;  88.0;eor
2667;2024071722;3;  15.7;  92.0;eor
2667;2024071723;3;  15.2;  92.0;eor
2667;2024071800;3;  14.4;  93.0;eor
2667;2024071801;3;  14.1;  91.0;eor
2667;2024071802;3;  13.1;  94.0;eor
2667;2024071803;3;  13.2;  96.0;eor
2667;2024071804;3;  12.7;  94.0;eor
2667;2024071805;3;  13.9;  91.0;eor
2667;2024071806;3;  17.2;  82.0;eor
2667;2024071807;3;  18.6;  77.0;eor
2667;2024071808;3;  20.5;  70.0;eor
2667;2024071809;3;  22.3;  63.0;eor
2667;2024071810;3;  24.0;  57.0;eor
2667;2024071811;3;  25.2;  47.0;eor
2667;2024071812;3;  26.1;  46.0;eor
2667;2024071813;3;  26.6;  48.0;eor
2667;2024071814;3;  26.9;  45.0;eor
2667;2024071815;3;  27.3;  44.0;eor
2667;2024071816;3;  27.0;  42.0;eor
2667;2024071817;3;  27.4;  45.0;eor
2667;2024071818;3;  26.6;  48.0;eor
2667;2024071819;3;  23.4;  66.0;eor
2667;2024071820;3;  20.6;  74.0;eor
2667;2024071821;3;  20.3;  73.0;eor
2667;2024071822;3;  19.9;  74.0;eor
2667;2024071823;3;  18.1;  79.0;eor
2667;2024071900;3;  16.7;  86.0;eor
2667;2024071901;3;  16.6;  85.0;eor
2667;2024071902;3;  15.1;  89.0;eor
2667;2024071903;3;  14.9;  92.0;eor
2667;2024071904;3;  15.3;  90.0;eor
2667;2024071905;3;  16.1;  86.0;eor
2667;2024071906;3;  17.3;  88.0;eor
2667;2024071907;3;  21.0;  68.0;eor
2667;2024071908;3;  22.9;  64.0;eor
2667;2024071909;3;  24.6;  59.0;eor
2667;2024071910;3;  26.0;  55.0;eor
2667;2024071911;3;  26.5;  49.0;eor
2667;2024071912;3;  26.7;  49.0;eor
2667;2024071913;3;  27.2;  47.0;eor
2667;2024071914;3;  27.3;  53.0;eor
2667;2024071915;3;  27.6;  48.0;eor
2667;2024071916;3;  27.1;  52.0;eor
2667;2024071917;3;  27.4;  51.0;eor
2667;2024071918;3;  26.0;  59.0;eor
2667;2024071919;3;  22.9;  76.0;eor
2667;2024071920;3;  21.2;  79.0;eor
2667;2024071921;3;  19.8;  83.0;eor
2667;2024071922;3;  18.5;  86.0;eor
2667;2024071923;3;  18.0;  88.0;eor
2667;2024072000;3;  17.1;  92.0;eor
2667;2024072001;3;  16.3;  94.0;eor
2667;2024072002;3;  15.8;  95.0;eor
2667;2024072003;3;  16.0;  91.0;eor
2667;2024072004;3;  15.4;  95.0;eor
2667;2024072005;3;  15.6;  93.0;eor
2667;2024072006;3;  20.1;  77.0;eor
2667;2024072007;3;  22.6;  68.0;eor
2667;2024072008;3;  24.5;  63.0;eor
2667;2024072009;3;  26.6;  59.0;eor
2667;2024072010;3;  28.8;  54.0;eor
2667;2024072011;3;  29.2;  45.0;eor
2667;2024072012;3;  31.0;  42.0;eor
2667;2024072013;3;  31.4;  39.0;eor
2667;2024072014;3;  31.4;  40.0;eor
2667;2024072015;3;  31.8;  45.0;eor
2667;2024072016;3;  30.7;  47.0;eor
2667;2024072017;3;  29.3;  56.0;eor
2667;2024072018;3;  27.4;  69.0;eor
2667;2024072019;3;  23.5;  78.0;eor
2667;2024072020;3;  22.4;  78.0;eor
2667;2024072021;3;  22.3;  77.0;eor
2667;2024072022;3;  21.2;  77.0;eor
2667;2024072023;3;  20.4;  84.0;eor
2667;2024072100;3;  19.5;  88.0;eor
2667;2024072101;3;  19.2;  88.0;eor
2667;2024072102;3;  20.6;  84.0;eor
2667;2024072103;3;  19.5;  89.0;eor
2667;2024072104;3;  19.0;  90.0;eor
2667;2024072105;3;  18.8;  93.0;eor
2667;2024072106;3;  21.7;  81.0;eor
2667;2024072107;3;  21.1;  90.0;eor
2667;2024072108;3;  20.5;  89.0;eor
2667;2024072109;3;  22.3;  86.0;eor
2667;2024072110;3;  22.4;  78.0;eor
2667;2024072111;3;  24.5;  71.0;eor
2667;2024072112;3;  26.0;  64.0;eor
2667;2024072113;3;  27.1;  56.0;eor
2667;2024072114;3;  25.3;  60.0;eor
2667;2024072115;3;  26.8;  58.0;eor
2667;2024072116;3;  26.5;  60.0;eor
2667;2024072117;3;  24.6;  64.0;eor
2667;2024072118;3;  23.4;  69.0;eor
2667;2024072119;3;  22.7;  73.0;eor
2667;2024072120;3;  20.9;  77.0;eor
2667;2024072121;3;  19.8;  85.0;eor
2667;2024072122;3;  18.9;  89.0;eor
2667;2024072123;3;  19.0;  91.0;eor
2667;2024072200;3;  19.6;  87.0;eor
2667;2024072201;3;  19.6;  82.0;eor
2667;2024072202;3;  18.9;  84.0;eor
2667;2024072203;3;  18.3;  81.0;eor
2667;2024072204;3;  17.3;  83.0;eor
2667;2024072205;3;  17.1;  81.0;eor
2667;2024072206;3;  17.8;  76.0;eor
2667;2024072207;3;  18.8;  68.0;eor
2667;2024072208;3;  20.5;  65.0;eor
2667;2024072209;3;  21.3;  62.0;eor
2667;2024072210;3;  22.1;  58.0;eor
2667;2024072211;3;  23.3;  57.0;eor
2667;2024072212;3;  23.2;  58.0;eor
2667;2024072213;3;  24.0;  60.0;eor
2667;2024072214;3;  23.4;  59.0;eor
2667;2024072215;3;  25.1;  54.0;eor
2667;2024072216;3;  23.2;  55.0;eor
2667;2024072217;3;  23.0;  54.0;eor
2667;2024072218;3;  22.7;  50.0;eor
2667;2024072219;3;  21.2;  59.0;eor
2667;2024072220;3;  18.3;  76.0;eor
2667;2024072221;3;  18.4;  77.0;eor
2667;2024072222;3;  18.0;  75.0;eor
2667;2024072223;3;  17.3;  78.0;eor
2667;2024072300;3;  17.3;  80.0;eor
2667;2024072301;3;  16.9;  80.0;eor
2667;2024072302;3;  16.9;  80.0;eor
2667;2024072303;3;  17.2;  78.0;eor
2667;2024072304;3;  17.2;  79.0;eor
2667;2024072305;3;  17.6;  77.0;eor
2667;2024072306;3;  18.5;  78.0;eor
2667;2024072307;3;  20.2;  72.0;eor
2667;2024072308;3;  21.2;  71.0;eor
2667;2024072309;3;  21.9;  67.0;eor
2667;2024072310;3;  19.2;  89.0;eor
2667;2024072311;3;  19.1;  93.0;eor
2667;2024072312;3;  22.1;  82.0;eor
2667;2024072313;3;  23.9;  61.0;eor
2667;2024072314;3;  23.1;  60.0;eor
2667;2024072315;3;  22.8;  60.0;eor
2667;2024072316;3;  22.3;  57.0;eor
2667;2024072317;3;  22.8;  53.0;eor
2667;2024072318;3;  21.6;  59.0;eor
2667;2024072319;3;  20.1;  70.0;eor
2667;2024072320;3;  18.6;  76.0;eor
2667;2024072321;3;  18.4;  79.0;eor
2667;2024072322;3;  18.0;  85.0;eor
2667;2024072323;3;  17.8;  73.0;eor
2667;2024072400;3;  16.3;  80.0;eor
2667;2024072401;3;  16.3;  81.0;eor
2667;2024072402;3;  16.2;  81.0;eor
2667;2024072403;3;  16.0;  82.0;eor
2667;2024072404;3;  16.2;  82.0;eor
2667;2024072405;3;  16.2;  83.0;eor
2667;2024072406;3;  16.4;  83.0;eor
2667;2024072407;3;  17.7;  79.0;eor
2667;2024072408;3;  18.4;  74.0;eor
2667;2024072409;3;  18.6;  74.0;eor
2667;2024072410;3;  18.8;  75.0;eor
2667;2024072411;3;  18.8;  74.0;eor
2667;2024072412;3;  20.6;  64.0;eor
2667;2024072413;3;  20.5;  62.0;eor
2667;2024072414;3;  21.1;  61.0;eor
2667;2024072415;3;  22.5;  51.0;eor
2667;2024072416;3;  22.4;  53.0;eor
2667;2024072417;3;  20.8;  57.0;eor
2667;2024072418;3;  21.0;  58.0;eor
2667;2024072419;3;  19.4;  63.0;eor
2667;2024072420;3;  16.4;  78.0;eor
2667;2024072421;3;  15.3;  84.0;eor
2667;2024072422;3;  14.4;  87.0;eor
2667;2024072423;3;  13.9;  87.0;eor
2667;2024072500;3;  12.8;  92.0;eor
2667;2024072501;3;  12.2;  94.0;eor
2667;2024072502;3;  11.9;  95.0;eor
2667;2024072503;3;  11.3;  96.0;eor
2667;2024072504;3;  10.6;  96.0;eor
2667;2024072505;3;  11.7;  96.0;eor
2667;2024072506;3;  14.7;  86.0;eor
2667;2024072507;3;  16.2;  80.0;eor
2667;2024072508;3;  18.4;  71.0;eor
2667;2024072509;3;  21.3;  61.0;eor
2667;2024072510;3;  22.5;  48.0;eor
2667;2024072511;3;  23.5;  48.0;eor
2667;2024072512;3;  24.2;  44.0;eor
2667;2024072513;3;  24.4;  43.0;eor
2667;2024072514;3;  24.5;  48.0;eor
2667;2024072515;3;  25.6;  44.0;eor
2667;2024072516;3;  25.2;  48.0;eor
2667;2024072517;3;  24.0;  53.0;eor
2667;2024072518;3;  23.2;  58.0;eor
2667;2024072519;3;  22.6;  59.0;eor
2667;2024072520;3;  21.3;  64.0;eor
2667;2024072521;3;  20.8;  67.0;eor
2667;2024072522;3;  20.5;  69.0;eor
2667;2024072523;3;  20.8;  65.0;eor
2667;2024072600;3;  20.2;  68.0;eor
2667;2024072601;3;  19.1;  75.0;eor
2667;2024072602;3;  18.4;  82.0;eor
2667;2024072603;3;  17.7;  86.0;eor
2667;2024072604;3;  17.3;  92.0;eor
2667;2024072605;3;  17.1;  93.0;eor
2667;2024072606;3;  17.1;  94.0;eor
2667;2024072607;3;  17.3;  94.0;eor
2667;2024072608;3;  17.8;  94.0;eor
2667;2024072609;3;  18.9;  91.0;eor
2667;2024072610;3;  21.1;  80.0;eor
2667;2024072611;3;  23.1;  68.0;eor
2667;2024072612;3;  23.7;  60.0;eor
2667;2024072613;3;  23.9;  59.0;eor
2667;2024072614;3;  24.1;  61.0;eor
2667;2024072615;3;  24.7;  61.0;eor
2667;2024072616;3;  24.1;  62.0;eor
2667;2024072617;3;  23.3;  62.0;eor
2667;2024072618;3;  22.0;  67.0;eor
2667;2024072619;3;  21.4;  72.0;eor
2667;2024072620;3;  20.5;  74.0;eor
2667;2024072621;3;  20.1;  75.0;eor
2667;2024072622;3;  18.3;  89.0;eor
2667;2024072623;3;  18.2;  92.0;eor
2667;2024072700;3;  17.6;  94.0;eor
2667;2024072701;3;  17.7;  96.0;eor
2667;2024072702;3;  17.7;  96.0;eor
2667;2024072703;3;  17.5;  97.0;eor
2667;2024072704;3;  17.0;  97.0;eor
2667;2024072705;3;  16.9;  97.0;eor
2667;2024072706;3;  17.9;  95.0;eor
2667;2024072707;3;  18.6;  93.0;eor
2667;2024072708;3;  19.2;  91.0;eor
2667;2024072709;3;  20.7;  83.0;eor
2667;2024072710;3;  21.6;  74.0;eor
2667;2024072711;3;  21.9;  77.0;eor
2667;2024072712;3;  22.3;  76.0;eor
2667;2024072713;3;  20.9;  85.0;eor
2667;2024072714;3;  19.3;  95.0;eor
2667;2024072715;3;  18.7;  98.0;eor
2667;2024072716;3;  19.1;  95.0;eor
2667;2024072717;3;  19.4;  93.0;eor
2667;2024072718;3;  18.5;  94.0;eor
2667;2024072719;3;  17.9;  94.0;eor
2667;2024072720;3;  18.0;  96.0;eor
2667;2024072721;3;  18.1;  96.0;eor
2667;2024072722;3;  18.0;  94.0;eor
2667;2024072723;3;  17.1;  91.0;eor
2667;2024072800;3;  16.1;  91.0;eor
2667;2024072801;3;  15.5;  91.0;eor
2667;2024072802;3;  14.8;  91.0;eor
2667;2024072803;3;  14.6;  94.0;eor
2667;2024072804;3;  15.1;  93.0;eor
2667;2024072805;3;  15.3;  94.0;eor
2667;2024072806;3;  15.5;  93.0;eor
2667;2024072807;3;  16.3;  86.0;eor
2667;2024072808;3;  17.3;  82.0;eor
2667;2024072809;3;  18.8;  71.0;eor
2667;2024072810;3;  19.8;  71.0;eor
2667;2024072811;3;  20.7;  60.0;eor
2667;2024072812;3;  21.8;  51.0;eor
2667;2024072813;3;  21.6;  57.0;eor
2667;2024072814;3;  23.1;  49.0;eor
2667;2024072815;3;  24.2;  47.0;eor
2667;2024072816;3;  23.6;  47.0;eor
2667;2024072817;3;  23.3;  45.0;eor
2667;2024072818;3;  22.8;  50.0;eor
2667;2024072819;3;  19.3;  75.0;eor
2667;2024072820;3;  16.3;  85.0;eor
2667;2024072821;3;  14.8;  90.0;eor
2667;2024072822;3;  13.9;  93.0;eor
2667;2024072823;3;  12.9;  93.0;eor
2667;2024072900;3;  12.7;  94.0;eor
2667;2024072901;3;  12.1;  95.0;eor
2667;2024072902;3;  11.1;  96.0;eor
2667;2024072903;3;  11.0;  96.0;eor
2667;2024072904;3;  10.5;  96.0;eor
2667;2024072905;3;  11.2;  96.0;eor
2667;2024072906;3;  13.9;  91.0;eor
2667;2024072907;3;  16.5;  80.0;eor
2667;2024072908;3;  20.1;  67.0;eor
2667;2024072909;3;  22.0;  62.0;eor
2667;2024072910;3;  23.2;  53.0;eor
2667;2024072911;3;  24.9;  52.0;eor
2667;2024072912;3;  25.1;  47.0;eor
2667;2024072913;3;  26.0;  44.0;eor
2667;2024072914;3;  26.4;  43.0;eor
2667;2024072915;3;  26.6;  41.0;eor
2667;2024072916;3;  27.0;  45.0;eor
2667;2024072917;3;  26.6;  43.0;eor
2667;2024072918;3;  25.7;  48.0;eor
2667;2024072919;3;  23.1;  56.0;eor
2667;2024072920;3;  20.3;  68.0;eor
2667;2024072921;3;  19.4;  71.0;eor
2667;2024072922;3;  19.7;  67.0;eor
2667;2024072923;3;  19.0;  69.0;eor
2667;2024073000;3;  18.4;  71.0;eor
2667;2024073001;3;  18.4;  70.0;eor
2667;2024073002;3;  17.3;  75.0;eor
2667;2024073003;3;  15.6;  80.0;eor
2667;2024073004;3;  15.0;  85.0;eor
2667;2024073005;3;  16.2;  79.0;eor
2667;2024073006;3;  18.4;  72.0;eor
2667;2024073007;3;  20.9;  65.0;eor
2667;2024073008;3;  22.9;  57.0;eor
2667;2024073009;3;  24.1;  56.0;eor
2667;2024073010;3;  26.3;  50.0;eor
2667;2024073011;3;  27.5;  47.0;eor
2667;2024073012;3;  28.8;  41.0;eor
2667;2024073013;3;  29.4;  41.0;eor
2667;2024073014;3;  30.2;  38.0;eor
2667;2024073015;3;  30.7;  38.0;eor
2667;2024073016;3;  30.7;  35.0;eor
2667;2024073017;3;  30.5;  41.0;eor
2667;2024073018;3;  29.2;  46.0;eor
2667;2024073019;3;  25.0;  71.0;eor
2667;2024073020;3;  21.4;  79.0;eor
2667;2024073021;3;  20.6;  76.0;eor
2667;2024073022;3;  19.4;  83.0;eor
2667;2024073023;3;  18.2;  91.0;eor
2667;2024073100;3;  16.7;  92.0;eor
2667;2024073101;3;  16.8;  92.0;eor
2667;2024073102;3;  16.1;  92.0;eor
2667;2024073103;3;  16.1;  94.0;eor
2667;2024073104;3;  16.0;  93.0;eor
2667;2024073105;3;  17.0;  91.0;eor
2667;2024073106;3;  18.6;  87.0;eor
2667;2024073107;3;  20.6;  78.0;eor
2667;2024073108;3;  22.9;  69.0;eor
2667;2024073109;3;  22.9;  70.0;eor
2667;2024073110;3;  24.4;  62.0;eor
2667;2024073111;3;  24.3;  65.0;eor
2667;2024073112;3;  22.7;  84.0;eor
2667;2024073113;3;  22.5;  83.0;eor
2667;2024073114;3;  23.7;  73.0;eor
2667;2024073115;3;  24.1;  70.0;eor
2667;2024073116;3;  24.1;  71.0;eor
2667;2024073117;3;  24.0;  73.0;eor
2667;2024073118;3;  24.1;  68.0;eor
