MESS_DATUM,T_aussen_C,COP
2019070406,14.7,7.589901477832507
2019070407,15.6,7.942010309278359
2019070408,17.3,8.70480225988701
2019070409,18.9,9.5698757763975
2019070410,19.8,10.0
2019070411,21.1,10.0
2019070412,21.9,10.0
2019070413,23.8,10.0
2019070414,24.1,10.0
2019070415,23.8,10.0
2019070416,24.6,10.0
2019070417,24.7,10.0
2019070418,23.4,10.0
2019070419,21.4,10.0
2019070420,19.1,9.690251572327057
2019070421,17.5,8.804285714285713
2019070422,16.5,8.328378378378378
2019070423,14.4,7.479368932038827
2019070500,14.4,7.479368932038827
2019070501,14.3,7.443236714975849
2019070502,14.2,7.407451923076919
2019070503,13.3,7.100230414746547
2019070504,14.3,7.443236714975849
2019070505,14.8,7.627475247524756
2019070506,16.0,8.109210526315788
2019070507,17.4,8.75426136363635
2019070508,19.3,9.81369426751593
2019070509,20.6,10.0
2019070510,22.2,10.0
2019070511,22.5,10.0
2019070512,25.3,10.0
2019070513,25.5,10.0
2019070514,25.3,10.0
2019070515,26.2,10.0
2019070516,26.9,10.0
2019070517,25.7,10.0
2019070518,25.8,10.0
2019070519,24.4,10.0
2019070520,21.6,10.0
2019070521,20.7,10.0
2019070522,18.7,9.452453987730054
2019070523,16.8,8.465659340659345
2019070600,16.4,8.283602150537623
2019070601,15.8,8.024739583333337
2019070602,14.7,7.589901477832507
2019070603,13.8,7.267688679245286
2019070604,13.7,7.2335680751173665
2019070605,14.3,7.443236714975849
2019070606,16.8,8.465659340659345
2019070607,19.3,9.81369426751593
2019070608,21.3,10.0
2019070609,23.8,10.0
2019070610,25.4,10.0
2019070611,26.7,10.0
2019070612,27.8,10.0
2019070613,27.8,10.0
2019070614,27.9,10.0
2019070615,29.0,10.0
2019070616,27.1,10.0
2019070617,25.8,10.0
2019070618,24.0,10.0
2019070619,21.0,10.0
2019070620,18.7,9.452453987730054
2019070621,16.9,8.512430939226508
2019070622,16.5,8.328378378378378
2019070623,16.0,8.109210526315788
2019070700,15.7,7.983160621761653
2019070701,15.7,7.983160621761653
2019070702,15.1,7.742462311557797
2019070703,14.9,7.66542288557213
2019070704,14.6,7.552696078431381
2019070705,14.5,7.515853658536585
2019070706,15.1,7.742462311557797
2019070707,15.6,7.942010309278359
2019070708,16.6,8.373641304347835
2019070709,17.4,8.75426136363635
2019070710,17.8,8.957848837209308
2019070711,19.1,9.690251572327057
2019070712,19.2,9.751582278481004
2019070713,19.7,10.0
2019070714,20.5,10.0
2019070715,21.4,10.0
2019070716,19.5,9.94032258064516
2019070717,19.7,10.0
2019070718,18.5,9.337878787878788
2019070719,17.6,8.854885057471275
2019070720,16.2,8.19547872340425
2019070721,14.2,7.407451923076919
2019070722,13.2,7.0676605504587116
2019070723,11.3,6.501054852320678
2019070800,9.6,6.065944881889768
2019070801,8.5,5.814150943396226
2019070802,7.9,5.685424354243537
2019070803,7.3,5.562274368231049
2019070804,4.9,5.118770764119597
2019070805,8.6,5.836174242424247
2019070806,12.0,6.69891304347826
2019070807,13.9,7.302132701421793
2019070808,14.4,7.479368932038827
2019070809,15.3,7.821065989847719
2019070810,15.2,7.781565656565651
2019070811,15.8,8.024739583333337
2019070812,16.2,8.19547872340425
2019070813,17.8,8.957848837209308
2019070814,16.7,8.419398907103819
2019070815,18.0,9.063235294117646
2019070816,17.8,8.957848837209308
2019070817,17.1,8.607541899441351
2019070818,17.0,8.559722222222222
2019070819,16.1,8.15211640211641
2019070820,15.3,7.821065989847719
2019070821,14.0,7.336904761904761
2019070822,12.2,6.757675438596487
2019070823,11.7,6.612660944206005
2019070900,10.2,6.212701612903222
2019070901,9.8,6.114087301587304
2019070902,8.2,5.749067164179102
2019070903,8.0,5.7064814814814815
2019070904,9.6,6.065944881889768
2019070905,10.0,6.162999999999999
2019070906,12.3,6.787444933920708
2019070907,14.8,7.627475247524756
2019070908,15.1,7.742462311557797
2019070909,16.6,8.373641304347835
2019070910,16.9,8.512430939226508
2019070911,17.3,8.70480225988701
2019070912,17.8,8.957848837209308
2019070913,18.5,9.337878787878788
2019070914,19.8,10.0
2019070915,20.2,10.0
2019070916,20.9,10.0
2019070917,19.4,9.87660256410255
2019070918,20.3,10.0
2019070919,18.8,9.51080246913581
2019070920,16.3,8.239304812834229
2019070921,14.0,7.336904761904761
2019070922,12.9,6.971719457013567
2019070923,10.9,6.393153526970948
2019071000,9.4,6.018554687499994
2019071001,8.1,5.7276951672862495
2019071002,8.0,5.7064814814814815
2019071003,7.4,5.582427536231879
2019071004,6.3,5.368466898954706
2019071005,6.9,5.483096085409247
2019071006,11.1,6.446652719665278
2019071007,12.8,6.940315315315319
2019071008,16.2,8.19547872340425
2019071009,18.3,9.226047904191622
2019071010,20.1,10.0
2019071011,21.9,10.0
2019071012,22.3,10.0
2019071013,24.0,10.0
2019071014,24.1,10.0
2019071015,23.8,10.0
2019071016,23.7,10.0
2019071017,23.3,10.0
2019071018,21.9,10.0
2019071019,19.7,10.0
2019071020,17.9,9.010233918128643
2019071021,16.2,8.19547872340425
2019071022,16.0,8.109210526315788
2019071023,15.3,7.821065989847719
2019071100,15.6,7.942010309278359
2019071101,14.8,7.627475247524756
2019071102,14.9,7.66542288557213
2019071103,14.8,7.627475247524756
2019071104,14.8,7.627475247524756
2019071105,15.0,7.703749999999999
2019071106,15.4,7.860969387755092
2019071107,16.1,8.15211640211641
2019071108,16.6,8.373641304347835
2019071109,18.9,9.5698757763975
2019071110,18.3,9.226047904191622
2019071111,18.5,9.337878787878788
2019071112,18.8,9.51080246913581
2019071113,19.9,10.0
2019071114,22.0,10.0
2019071115,23.0,10.0
2019071116,22.6,10.0
2019071117,21.5,10.0
2019071118,21.0,10.0
2019071119,20.0,10.0
2019071120,19.4,9.87660256410255
2019071121,18.7,9.452453987730054
2019071122,17.6,8.854885057471275
2019071123,16.9,8.512430939226508
2019071200,15.1,7.742462311557797
2019071201,15.5,7.901282051282051
2019071202,15.4,7.860969387755092
2019071203,15.2,7.781565656565651
2019071204,14.2,7.407451923076919
2019071205,15.3,7.821065989847719
2019071206,16.7,8.419398907103819
2019071207,19.4,9.87660256410255
2019071208,21.9,10.0
2019071209,24.0,10.0
2019071210,23.9,10.0
2019071211,24.6,10.0
2019071212,25.0,10.0
2019071213,26.5,10.0
2019071214,23.9,10.0
2019071215,21.9,10.0
2019071216,20.8,10.0
2019071217,20.4,10.0
2019071218,19.8,10.0
2019071219,18.1,9.116863905325456
2019071220,17.2,8.655898876404489
2019071221,14.9,7.66542288557213
2019071222,15.2,7.781565656565651
2019071223,15.3,7.821065989847719
2019071300,15.6,7.942010309278359
2019071301,14.6,7.552696078431381
2019071302,14.5,7.515853658536585
2019071303,14.0,7.336904761904761
2019071304,14.9,7.66542288557213
2019071305,14.9,7.66542288557213
2019071306,15.1,7.742462311557797
2019071307,15.3,7.821065989847719
2019071308,16.3,8.239304812834229
2019071309,16.9,8.512430939226508
2019071310,18.3,9.226047904191622
2019071311,18.6,9.394817073170744
2019071312,18.8,9.51080246913581
2019071313,19.7,10.0
2019071314,20.3,10.0
2019071315,21.2,10.0
2019071316,21.1,10.0
2019071317,19.6,10.0
2019071318,19.6,10.0
2019071319,18.7,9.452453987730054
2019071320,18.3,9.226047904191622
2019071321,17.6,8.854885057471275
2019071322,17.3,8.70480225988701
2019071323,16.1,8.15211640211641
2019071400,15.1,7.742462311557797
2019071401,14.6,7.552696078431381
2019071402,14.6,7.552696078431381
2019071403,14.7,7.589901477832507
2019071404,14.3,7.443236714975849
2019071405,14.4,7.479368932038827
2019071406,14.4,7.479368932038827
2019071407,14.9,7.66542288557213
2019071408,15.7,7.983160621761653
2019071409,16.0,8.109210526315788
2019071410,16.6,8.373641304347835
2019071411,16.9,8.512430939226508
2019071412,17.3,8.70480225988701
2019071413,18.4,9.281626506024082
2019071414,18.0,9.063235294117646
2019071415,18.0,9.063235294117646
2019071416,17.9,9.010233918128643
2019071417,17.8,8.957848837209308
2019071418,17.3,8.70480225988701
2019071419,16.8,8.465659340659345
2019071420,16.3,8.239304812834229
2019071421,15.7,7.983160621761653
2019071422,15.4,7.860969387755092
2019071423,15.6,7.942010309278359
2019071500,15.2,7.781565656565651
2019071501,15.3,7.821065989847719
2019071502,14.8,7.627475247524756
2019071503,14.5,7.515853658536585
2019071504,13.5,7.166279069767441
2019071505,13.5,7.166279069767441
2019071506,13.9,7.302132701421793
2019071507,15.1,7.742462311557797
2019071508,15.7,7.983160621761653
2019071509,15.6,7.942010309278359
2019071510,15.7,7.983160621761653
2019071511,15.3,7.821065989847719
2019071512,15.6,7.942010309278359
2019071513,15.8,8.024739583333337
2019071514,16.0,8.109210526315788
2019071515,16.5,8.328378378378378
2019071516,16.8,8.465659340659345
2019071517,16.2,8.19547872340425
2019071518,16.1,8.15211640211641
2019071519,15.9,8.06675392670156
2019071520,15.5,7.901282051282051
2019071521,14.9,7.66542288557213
2019071522,14.9,7.66542288557213
2019071523,13.9,7.302132701421793
2019071600,13.0,7.0034090909090905
2019071601,12.9,6.971719457013567
2019071602,11.8,6.641163793103451
2019071603,10.2,6.212701612903222
2019071604,10.3,6.237854251012148
2019071605,11.2,6.473739495798315
2019071606,12.3,6.787444933920708
2019071607,13.1,7.035388127853888
2019071608,14.2,7.407451923076919
2019071609,15.3,7.821065989847719
2019071610,15.7,7.983160621761653
2019071611,15.9,8.06675392670156
2019071612,16.3,8.239304812834229
2019071613,17.9,9.010233918128643
2019071614,18.6,9.394817073170744
2019071615,18.9,9.5698757763975
2019071616,20.1,10.0
2019071617,19.7,10.0
2019071618,19.1,9.690251572327057
2019071619,17.9,9.010233918128643
2019071620,16.0,8.109210526315788
2019071621,13.5,7.166279069767441
2019071622,13.6,7.199766355140194
2019071623,12.0,6.69891304347826
2019071700,11.3,6.501054852320678
2019071701,11.2,6.473739495798315
2019071702,10.1,6.18775100401607
2019071703,9.5,6.042156862745098
2019071704,9.4,6.018554687499994
2019071705,10.9,6.393153526970948
2019071706,12.4,6.817477876106187
2019071707,13.5,7.166279069767441
2019071708,14.5,7.515853658536585
2019071709,15.7,7.983160621761653
2019071710,16.6,8.373641304347835
2019071711,17.7,8.906069364161842
2019071712,17.9,9.010233918128643
2019071713,19.0,9.6296875
2019071714,19.7,10.0
2019071715,20.7,10.0
2019071716,21.1,10.0
2019071717,20.2,10.0
2019071718,20.2,10.0
2019071719,18.7,9.452453987730054
2019071720,15.5,7.901282051282051
2019071721,15.4,7.860969387755092
2019071722,15.8,8.024739583333337
2019071723,13.2,7.0676605504587116
2019071800,13.6,7.199766355140194
2019071801,12.6,6.878348214285721
2019071802,13.0,7.0034090909090905
2019071803,13.3,7.100230414746547
2019071804,13.0,7.0034090909090905
2019071805,13.4,7.133101851851844
2019071806,14.7,7.589901477832507
2019071807,16.6,8.373641304347835
2019071808,19.7,10.0
2019071809,22.0,10.0
2019071810,24.2,10.0
2019071811,25.9,10.0
2019071812,26.2,10.0
2019071813,25.3,10.0
2019071814,23.9,10.0
2019071815,23.6,10.0
2019071816,23.9,10.0
2019071817,23.7,10.0
2019071818,23.5,10.0
2019071819,22.4,10.0
2019071820,21.6,10.0
2019071821,19.0,9.6296875
2019071822,19.0,9.6296875
2019071823,18.2,9.171130952380945
2019071900,17.7,8.906069364161842
2019071901,17.5,8.804285714285713
2019071902,16.9,8.512430939226508
2019071903,16.5,8.328378378378378
2019071904,16.3,8.239304812834229
2019071905,16.1,8.15211640211641
2019071906,16.6,8.373641304347835
2019071907,17.4,8.75426136363635
2019071908,18.6,9.394817073170744
2019071909,20.1,10.0
2019071910,21.3,10.0
2019071911,22.2,10.0
2019071912,23.7,10.0
2019071913,24.0,10.0
2019071914,24.8,10.0
2019071915,24.7,10.0
2019071916,24.7,10.0
2019071917,25.1,10.0
2019071918,24.4,10.0
2019071919,22.3,10.0
2019071920,19.4,9.87660256410255
2019071921,17.2,8.655898876404489
2019071922,18.3,9.226047904191622
2019071923,18.8,9.51080246913581
2019072000,17.3,8.70480225988701
2019072001,17.6,8.854885057471275
2019072002,17.1,8.607541899441351
2019072003,17.1,8.607541899441351
2019072004,16.6,8.373641304347835
2019072005,17.9,9.010233918128643
2019072006,19.6,10.0
2019072007,22.5,10.0
2019072008,25.1,10.0
2019072009,26.8,10.0
2019072010,27.2,10.0
2019072011,27.9,10.0
2019072012,28.9,10.0
2019072013,24.8,10.0
2019072014,24.9,10.0
2019072015,22.9,10.0
2019072016,23.3,10.0
2019072017,18.7,9.452453987730054
2019072018,18.8,9.51080246913581
2019072019,18.9,9.5698757763975
2019072020,18.4,9.281626506024082
2019072021,18.6,9.394817073170744
2019072022,17.7,8.906069364161842
2019072023,18.0,9.063235294117646
2019072100,17.0,8.559722222222222
2019072101,16.3,8.239304812834229
2019072102,15.8,8.024739583333337
2019072103,14.7,7.589901477832507
2019072104,14.1,7.372009569377998
2019072105,15.4,7.860969387755092
2019072106,17.6,8.854885057471275
2019072107,17.9,9.010233918128643
2019072108,18.6,9.394817073170744
2019072109,19.5,9.94032258064516
2019072110,20.0,10.0
2019072111,21.8,10.0
2019072112,23.6,10.0
2019072113,23.3,10.0
2019072114,23.7,10.0
2019072115,24.9,10.0
2019072116,25.2,10.0
2019072117,24.6,10.0
2019072118,24.2,10.0
2019072119,22.3,10.0
2019072120,19.4,9.87660256410255
2019072121,16.9,8.512430939226508
2019072122,17.1,8.607541899441351
2019072123,15.6,7.942010309278359
2019072200,15.6,7.942010309278359
2019072201,14.9,7.66542288557213
2019072202,15.2,7.781565656565651
2019072203,14.2,7.407451923076919
2019072204,12.7,6.909192825112104
2019072205,13.7,7.2335680751173665
2019072206,16.4,8.283602150537623
2019072207,19.2,9.751582278481004
2019072208,22.8,10.0
2019072209,24.6,10.0
2019072210,25.7,10.0
2019072211,27.1,10.0
2019072212,27.0,10.0
2019072213,27.7,10.0
2019072214,28.5,10.0
2019072215,28.1,10.0
2019072216,29.2,10.0
2019072217,28.5,10.0
2019072218,28.3,10.0
2019072219,26.5,10.0
2019072220,23.0,10.0
2019072221,21.2,10.0
2019072222,19.1,9.690251572327057
2019072223,18.3,9.226047904191622
2019072300,17.3,8.70480225988701
2019072301,16.1,8.15211640211641
2019072302,15.6,7.942010309278359
2019072303,15.4,7.860969387755092
2019072304,15.2,7.781565656565651
2019072305,15.4,7.860969387755092
2019072306,19.3,9.81369426751593
2019072307,22.5,10.0
2019072308,25.7,10.0
2019072309,28.4,10.0
2019072310,29.5,10.0
2019072311,30.7,10.0
2019072312,32.2,10.0
2019072313,33.1,10.0
2019072314,33.4,10.0
2019072315,33.9,10.0
2019072316,34.4,10.0
2019072317,34.1,10.0
2019072318,33.2,10.0
2019072319,29.7,10.0
2019072320,26.9,10.0
2019072321,27.2,10.0
2019072322,25.6,10.0
2019072323,25.2,10.0
2019072400,24.1,10.0
2019072401,19.5,9.94032258064516
2019072402,19.5,9.94032258064516
2019072403,17.8,8.957848837209308
2019072404,20.6,10.0
2019072405,18.4,9.281626506024082
2019072406,24.2,10.0
2019072407,27.2,10.0
2019072408,29.3,10.0
2019072409,31.3,10.0
2019072410,34.1,10.0
2019072411,36.2,
2019072412,36.7,
2019072413,37.0,
2019072414,37.9,
2019072415,39.3,
2019072416,38.3,
2019072417,37.6,
2019072418,36.5,
2019072419,33.2,10.0
2019072420,30.8,10.0
2019072421,30.6,10.0
2019072422,29.3,10.0
2019072423,24.4,10.0
2019072500,21.2,10.0
2019072501,24.2,10.0
2019072502,23.6,10.0
2019072503,21.1,10.0
2019072504,21.5,10.0
2019072505,20.2,10.0
2019072506,24.6,10.0
2019072507,26.9,10.0
2019072508,30.2,10.0
2019072509,32.9,10.0
2019072510,35.3,
2019072511,37.4,
2019072512,39.2,
2019072513,39.4,
2019072514,39.2,
2019072515,39.6,
2019072516,39.3,
2019072517,38.6,
2019072518,36.4,
2019072519,34.3,10.0
2019072520,31.7,10.0
2019072521,29.3,10.0
2019072522,29.5,10.0
2019072523,27.8,10.0
2019072600,24.7,10.0
2019072601,22.6,10.0
2019072602,20.3,10.0
2019072603,20.1,10.0
2019072604,19.8,10.0
2019072605,22.3,10.0
2019072606,26.1,10.0
2019072607,29.2,10.0
2019072608,31.1,10.0
2019072609,32.9,10.0
2019072610,34.4,10.0
2019072611,36.7,
2019072612,37.6,
2019072613,38.9,
2019072614,38.1,
2019072615,36.9,
2019072616,29.4,10.0
2019072617,29.0,10.0
2019072618,28.9,10.0
2019072619,28.3,10.0
2019072620,26.0,10.0
2019072621,24.2,10.0
2019072622,23.3,10.0
2019072623,22.1,10.0
2019072700,20.8,10.0
2019072701,21.2,10.0
2019072702,20.8,10.0
2019072703,20.7,10.0
2019072704,20.0,10.0
2019072705,20.9,10.0
2019072706,21.5,10.0
2019072707,22.6,10.0
2019072708,23.1,10.0
2019072709,23.6,10.0
2019072710,23.3,10.0
2019072711,24.9,10.0
2019072712,25.5,10.0
2019072713,26.1,10.0
2019072714,25.5,10.0
2019072715,21.3,10.0
2019072716,20.9,10.0
2019072717,20.4,10.0
2019072718,20.3,10.0
2019072719,19.9,10.0
2019072720,20.1,10.0
2019072721,20.4,10.0
2019072722,20.1,10.0
2019072723,19.9,10.0
2019072800,19.8,10.0
2019072801,19.8,10.0
2019072802,19.6,10.0
2019072803,19.5,9.94032258064516
2019072804,19.3,9.81369426751593
2019072805,19.0,9.6296875
2019072806,19.1,9.690251572327057
2019072807,19.0,9.6296875
2019072808,19.3,9.81369426751593
2019072809,19.3,9.81369426751593
2019072810,20.0,10.0
2019072811,19.7,10.0
2019072812,19.2,9.751582278481004
2019072813,19.1,9.690251572327057
2019072814,18.5,9.337878787878788
2019072815,18.5,9.337878787878788
2019072816,18.3,9.226047904191622
2019072817,18.0,9.063235294117646
2019072818,17.5,8.804285714285713
2019072819,17.4,8.75426136363635
2019072820,17.1,8.607541899441351
2019072821,17.3,8.70480225988701
2019072822,17.3,8.70480225988701
2019072823,17.4,8.75426136363635
2019072900,16.8,8.465659340659345
2019072901,16.7,8.419398907103819
2019072902,17.0,8.559722222222222
2019072903,17.0,8.559722222222222
2019072904,16.6,8.373641304347835
2019072905,15.6,7.942010309278359
2019072906,16.9,8.512430939226508
2019072907,17.9,9.010233918128643
2019072908,19.2,9.751582278481004
2019072909,20.7,10.0
2019072910,20.9,10.0
2019072911,23.2,10.0
2019072912,24.2,10.0
2019072913,25.0,10.0
2019072914,25.8,10.0
2019072915,26.1,10.0
2019072916,26.3,10.0
2019072917,25.7,10.0
2019072918,25.3,10.0
2019072919,23.2,10.0
2019072920,20.3,10.0
2019072921,18.5,9.337878787878788
2019072922,16.9,8.512430939226508
2019072923,16.1,8.15211640211641
2019073000,14.9,7.66542288557213
2019073001,14.4,7.479368932038827
2019073002,14.3,7.443236714975849
2019073003,12.8,6.940315315315319
2019073004,14.6,7.552696078431381
2019073005,13.7,7.2335680751173665
2019073006,16.1,8.15211640211641
2019073007,20.3,10.0
2019073008,23.9,10.0
2019073009,26.5,10.0
2019073010,27.9,10.0
2019073011,29.7,10.0
2019073012,30.3,10.0
2019073013,29.8,10.0
2019073014,28.9,10.0
2019073015,28.8,10.0
2019073016,27.1,10.0
2019073017,26.6,10.0
2019073018,25.8,10.0
2019073019,23.9,10.0
2019073020,23.3,10.0
2019073021,21.9,10.0
2019073022,20.6,10.0
2019073023,19.5,9.94032258064516
2019073100,19.8,10.0
2019073101,18.8,9.51080246913581
2019073102,18.9,9.5698757763975
2019073103,17.6,8.854885057471275
2019073104,17.8,8.957848837209308
2019073105,17.3,8.70480225988701
2019073106,18.8,9.51080246913581
2019073107,20.7,10.0
2019073108,21.0,10.0
2019073109,22.2,10.0
2019073110,22.8,10.0
2019073111,22.6,10.0
2019073112,22.2,10.0
2019073113,22.1,10.0
2019073114,21.6,10.0
2019073115,22.4,10.0
2019073116,20.0,10.0
2019073117,20.8,10.0
2019073118,20.9,10.0
2019073119,19.1,9.690251572327057
2019073120,17.8,8.957848837209308
2019073121,17.2,8.655898876404489
2019073122,15.8,8.024739583333337
2019073123,15.4,7.860969387755092
2019080100,14.8,7.627475247524756
2019080101,13.6,7.199766355140194
2019080102,11.9,6.669913419913413
2019080103,13.8,7.267688679245286
2019080104,14.3,7.443236714975849
2019080105,14.0,7.336904761904761
2019080106,15.2,7.781565656565651
2019080107,17.7,8.906069364161842
2019080108,19.8,10.0
2019080109,21.7,10.0
2019080110,21.6,10.0
2019080111,23.9,10.0
2019080112,24.4,10.0
2019080113,24.0,10.0
2019080114,24.3,10.0
2019080115,23.8,10.0
2019080116,24.2,10.0
2019080117,24.4,10.0
2019080118,23.3,10.0
2019080119,21.7,10.0
2019080120,20.0,10.0
2019080121,19.2,9.751582278481004
2019080122,18.4,9.281626506024082
2019080123,17.6,8.854885057471275
2019080200,15.8,8.024739583333337
2019080201,15.4,7.860969387755092
2019080202,14.7,7.589901477832507
2019080203,13.7,7.2335680751173665
2019080204,13.7,7.2335680751173665
2019080205,14.7,7.589901477832507
2019080206,16.0,8.109210526315788
2019080207,18.6,9.394817073170744
2019080208,20.5,10.0
2019080209,21.9,10.0
2019080210,22.1,10.0
2019080211,23.6,10.0
2019080212,24.4,10.0
2019080213,26.1,10.0
2019080214,26.2,10.0
2019080215,22.9,10.0
2019080216,22.0,10.0
2019080217,22.6,10.0
2019080218,21.8,10.0
2019080219,17.8,8.957848837209308
2019080220,17.6,8.854885057471275
2019080221,17.3,8.70480225988701
2019080222,17.4,8.75426136363635
2019080223,17.1,8.607541899441351
2019080300,16.9,8.512430939226508
2019080301,17.1,8.607541899441351
2019080302,16.9,8.512430939226508
2019080303,16.1,8.15211640211641
2019080304,15.9,8.06675392670156
2019080305,16.0,8.109210526315788
2019080306,16.7,8.419398907103819
2019080307,17.2,8.655898876404489
2019080308,18.5,9.337878787878788
2019080309,20.1,10.0
2019080310,19.9,10.0
2019080311,22.6,10.0
2019080312,21.2,10.0
2019080313,21.8,10.0
2019080314,22.7,10.0
2019080315,22.3,10.0
2019080316,22.7,10.0
2019080317,22.6,10.0
2019080318,21.3,10.0
2019080319,19.1,9.690251572327057
2019080320,17.4,8.75426136363635
2019080321,15.7,7.983160621761653
2019080322,14.2,7.407451923076919
2019080323,14.6,7.552696078431381
2019080400,13.7,7.2335680751173665
2019080401,12.9,6.971719457013567
2019080402,12.5,6.847777777777777
2019080403,11.6,6.584401709401715
2019080404,11.0,6.419791666666666
2019080405,11.5,6.556382978723404
2019080406,13.9,7.302132701421793
2019080407,17.0,8.559722222222222
2019080408,19.3,9.81369426751593
2019080409,21.6,10.0
2019080410,23.3,10.0
2019080411,24.0,10.0
2019080412,24.5,10.0
2019080413,26.0,10.0
2019080414,27.0,10.0
2019080415,27.8,10.0
2019080416,27.5,10.0
2019080417,27.2,10.0
2019080418,26.3,10.0
2019080419,24.5,10.0
2019080420,23.3,10.0
2019080421,22.8,10.0
2019080422,22.5,10.0
2019080423,21.8,10.0
2019080500,21.7,10.0
2019080501,21.7,10.0
2019080502,21.4,10.0
2019080503,20.6,10.0
2019080504,22.2,10.0
2019080505,22.1,10.0
2019080506,18.3,9.226047904191622
2019080507,18.2,9.171130952380945
2019080508,20.1,10.0
2019080509,22.4,10.0
2019080510,24.4,10.0
2019080511,25.7,10.0
2019080512,26.8,10.0
2019080513,26.7,10.0
2019080514,26.8,10.0
2019080515,26.2,10.0
2019080516,25.4,10.0
2019080517,25.6,10.0
2019080518,24.7,10.0
2019080519,23.8,10.0
2019080520,22.5,10.0
2019080521,21.7,10.0
2019080522,21.1,10.0
2019080523,20.2,10.0
2019080600,19.8,10.0
2019080601,19.5,9.94032258064516
2019080602,19.3,9.81369426751593
2019080603,19.4,9.87660256410255
2019080604,18.7,9.452453987730054
2019080605,20.0,10.0
2019080606,19.7,10.0
2019080607,19.9,10.0
2019080608,21.5,10.0
2019080609,22.7,10.0
2019080610,23.1,10.0
2019080611,23.8,10.0
2019080612,25.1,10.0
2019080613,25.1,10.0
2019080614,25.3,10.0
2019080615,26.1,10.0
2019080616,25.0,10.0
2019080617,18.5,9.337878787878788
2019080618,18.0,9.063235294117646
2019080619,18.2,9.171130952380945
2019080620,18.1,9.116863905325456
2019080621,17.9,9.010233918128643
2019080622,18.1,9.116863905325456
2019080623,17.3,8.70480225988701
2019080700,17.1,8.607541899441351
2019080701,17.4,8.75426136363635
2019080702,16.9,8.512430939226508
2019080703,16.6,8.373641304347835
2019080704,16.7,8.419398907103819
2019080705,17.1,8.607541899441351
2019080706,17.5,8.804285714285713
2019080707,18.3,9.226047904191622
2019080708,20.2,10.0
2019080709,21.4,10.0
2019080710,22.3,10.0
2019080711,22.3,10.0
2019080712,23.2,10.0
2019080713,23.2,10.0
2019080714,24.1,10.0
2019080715,24.4,10.0
2019080716,25.3,10.0
2019080717,23.1,10.0
2019080718,16.3,8.239304812834229
2019080719,16.3,8.239304812834229
2019080720,16.2,8.19547872340425
2019080721,15.9,8.06675392670156
2019080722,15.5,7.901282051282051
2019080723,15.0,7.703749999999999
2019080800,15.5,7.901282051282051
2019080801,14.8,7.627475247524756
2019080802,14.7,7.589901477832507
2019080803,14.1,7.372009569377998
2019080804,14.1,7.372009569377998
2019080805,14.1,7.372009569377998
2019080806,15.7,7.983160621761653
2019080807,18.4,9.281626506024082
2019080808,19.2,9.751582278481004
2019080809,20.7,10.0
2019080810,21.9,10.0
2019080811,19.9,10.0
2019080812,19.5,9.94032258064516
2019080813,20.0,10.0
2019080814,21.1,10.0
2019080815,21.3,10.0
2019080816,22.6,10.0
2019080817,23.1,10.0
2019080818,22.6,10.0
2019080819,21.0,10.0
2019080820,20.4,10.0
2019080821,20.3,10.0
2019080822,20.0,10.0
2019080823,18.5,9.337878787878788
2019080900,16.9,8.512430939226508
2019080901,17.2,8.655898876404489
2019080902,17.4,8.75426136363635
2019080903,17.2,8.655898876404489
2019080904,17.4,8.75426136363635
2019080905,17.9,9.010233918128643
2019080906,18.9,9.5698757763975
2019080907,20.0,10.0
2019080908,21.3,10.0
2019080909,23.7,10.0
2019080910,23.7,10.0
2019080911,26.0,10.0
2019080912,24.1,10.0
2019080913,24.1,10.0
2019080914,23.6,10.0
2019080915,21.7,10.0
2019080916,21.6,10.0
2019080917,20.2,10.0
2019080918,20.0,10.0
2019080919,20.4,10.0
2019080920,20.7,10.0
2019080921,20.2,10.0
2019080922,19.5,9.94032258064516
2019080923,20.2,10.0
2019081000,18.6,9.394817073170744
2019081001,18.6,9.394817073170744
2019081002,18.6,9.394817073170744
2019081003,18.3,9.226047904191622
2019081004,17.9,9.010233918128643
2019081005,17.6,8.854885057471275
2019081006,19.0,9.6296875
2019081007,20.5,10.0
2019081008,21.4,10.0
2019081009,21.1,10.0
2019081010,23.1,10.0
2019081011,23.7,10.0
2019081012,23.6,10.0
2019081013,24.3,10.0
2019081014,26.1,10.0
2019081015,26.3,10.0
2019081016,24.7,10.0
2019081017,24.2,10.0
2019081018,23.8,10.0
2019081019,22.3,10.0
2019081020,20.4,10.0
2019081021,19.7,10.0
2019081022,18.8,9.51080246913581
2019081023,17.2,8.655898876404489
2019081100,17.7,8.906069364161842
2019081101,16.3,8.239304812834229
2019081102,14.9,7.66542288557213
2019081103,15.0,7.703749999999999
2019081104,13.2,7.0676605504587116
2019081105,12.3,6.787444933920708
2019081106,16.4,8.283602150537623
2019081107,18.3,9.226047904191622
2019081108,20.0,10.0
2019081109,21.5,10.0
2019081110,21.9,10.0
2019081111,22.7,10.0
2019081112,23.5,10.0
2019081113,22.4,10.0
2019081114,21.7,10.0
2019081115,21.0,10.0
2019081116,20.7,10.0
2019081117,21.1,10.0
2019081118,20.6,10.0
2019081119,17.7,8.906069364161842
2019081120,16.4,8.283602150537623
2019081121,15.6,7.942010309278359
2019081122,15.2,7.781565656565651
2019081123,15.0,7.703749999999999
2019081200,13.9,7.302132701421793
